11.19,-1.0,197,239,194.5,242.5,0.00,1.69,-1.4211,-0.58
11.32,1.0,197,239,200.0,243.0,0.00,1.69,-1.4211,-2.26
11.56,-1.0,197,239,197.0,244.0,0.00,1.69,-1.4211,-0.58
11.48,1.0,197,239,200.0,243.0,0.00,1.69,-1.4211,-2.26
11.60,-1.0,197,239,192.5,240.0,0.00,1.69,-1.4211,-0.58
11.70,1.0,197,239,196.5,240.0,0.00,1.69,-1.4211,-2.26
11.78,-1.0,197,239,182.0,246.0,0.00,1.69,-1.4211,-0.58
11.81,1.0,197,239,198.0,240.0,0.00,1.69,-1.4211,-2.26
12.06,-1.0,197,239,193.0,240.0,-0.10,1.69,-1.5211,-0.58
12.11,1.0,197,239,208.0,239.0,-0.04,1.69,-1.5661,-2.36
12.24,-1.0,197,239,189.5,244.0,-0.06,1.69,-1.6216,-0.72
12.30,1.0,197,239,193.5,247.0,0.00,1.69,-1.6216,-2.47
12.27,-1.0,197,239,192.0,240.0,0.00,1.69,-1.6216,-0.78
12.44,1.0,197,239,208.5,239.0,-0.06,1.69,-1.6786,-2.47
12.45,-1.0,197,239,202.0,240.0,-0.07,1.69,-1.7436,-0.83
12.52,1.0,197,239,204.0,239.0,0.00,1.69,-1.7436,-2.59
12.50,-1.0,197,239,208.0,237.0,0.12,1.69,-1.6236,-0.90
12.65,1.0,197,239,202.0,241.0,0.02,1.69,-1.6056,-2.47
12.81,-1.0,197,239,201.0,240.0,0.00,1.69,-1.6056,-0.76
12.80,1.0,197,239,197.5,241.0,0.00,1.69,-1.6056,-2.45
12.87,-1.0,197,239,204.5,238.0,0.00,1.69,-1.6056,-0.76
12.93,1.0,197,239,204.0,239.0,0.00,1.69,-1.6056,-2.45
13.05,-1.0,197,239,199.5,241.0,0.00,1.69,-1.6056,-0.76
13.07,1.0,197,239,206.5,239.0,0.00,1.69,-1.6056,-2.45
13.26,-1.0,197,239,188.0,245.0,-0.28,1.69,-1.8856,-0.76
13.32,1.0,197,239,208.5,243.0,-0.06,1.69,-1.9456,-2.73
13.29,-1.0,197,239,200.0,240.0,-0.03,1.69,-1.9711,-1.10
13.48,1.0,197,239,197.0,242.0,0.00,1.69,-1.9711,-2.81
13.49,-1.0,197,239,199.5,244.0,0.00,1.69,-1.9711,-1.13
13.56,1.0,197,239,196.0,242.0,0.00,1.69,-1.9711,-2.81
13.60,-1.0,197,239,200.5,246.0,0.00,1.69,-1.9711,-1.13
13.81,1.0,197,239,183.5,244.0,0.33,1.69,-1.6411,-2.81
13.79,-1.0,197,239,188.0,241.0,0.00,1.69,-1.6411,-0.80
13.87,1.0,197,239,205.5,242.0,-0.40,1.69,-2.0411,-2.48
13.97,-1.0,197,239,196.5,239.0,-0.03,1.69,-2.0681,-1.20
14.08,1.0,197,239,197.5,241.0,0.00,1.69,-2.0681,-2.91
14.11,-1.0,197,239,203.0,240.0,0.13,1.69,-1.9381,-1.22
14.22,1.0,197,239,193.0,239.0,0.03,1.69,-1.9081,-2.78
14.26,-1.0,197,239,192.0,241.0,0.00,1.69,-1.9081,-1.06
14.40,1.0,197,239,201.0,241.0,-0.16,1.69,-2.0681,-2.75
14.47,-1.0,197,239,191.0,241.0,-0.03,1.69,-2.0981,-1.22
14.55,1.0,197,239,200.0,236.0,-0.03,1.69,-2.1251,-2.94
14.62,-1.0,197,239,209.5,238.0,0.19,1.69,-1.9351,-1.28
14.65,1.0,197,239,183.5,241.0,0.06,1.69,-1.8751,-2.78
14.67,-1.0,197,239,200.0,240.0,0.05,1.69,-1.8256,-1.03
14.60,1.0,197,239,186.0,237.0,0.04,1.69,-1.7836,-2.67
14.89,-1.0,197,239,195.5,240.0,0.10,1.69,-1.6886,-0.94
14.98,1.0,197,239,198.0,242.0,0.00,1.69,-1.6886,-2.53
15.12,-1.0,197,239,203.5,240.0,0.16,1.69,-1.5286,-0.84
15.25,1.0,197,239,198.0,243.0,0.02,1.69,-1.5121,-2.37
15.20,-1.0,197,239,197.5,242.0,0.00,1.69,-1.5121,-0.67
15.37,1.0,197,239,206.5,240.5,-0.17,1.69,-1.6821,-2.36
15.45,-1.0,197,239,191.5,238.0,-0.04,1.69,-1.7271,-0.84
15.40,1.0,197,239,192.0,242.0,0.00,1.69,-1.7271,-2.57
15.62,-1.0,197,239,195.0,240.0,0.00,1.69,-1.7271,-0.88
15.66,1.0,197,239,197.0,242.0,-0.02,1.69,-1.7436,-2.57
15.83,-1.0,197,239,196.5,240.0,0.00,1.69,-1.7436,-0.90
15.78,1.0,197,239,193.0,242.0,0.00,1.69,-1.7436,-2.59
15.95,-1.0,197,239,202.5,244.0,0.11,1.69,-1.6336,-0.90
15.90,1.0,197,239,188.5,242.0,0.04,1.69,-1.5916,-2.48
16.17,-1.0,197,239,192.0,245.0,0.00,1.69,-1.5916,-0.75
16.18,1.0,197,239,201.5,244.0,-0.26,1.69,-1.8516,-2.44
16.29,-1.0,197,239,197.5,249.0,0.00,1.69,-1.8516,-1.01
16.37,1.0,197,239,197.5,243.0,0.00,1.69,-1.8516,-2.70
16.37,-1.0,197,239,205.0,247.0,0.00,1.69,-1.8516,-1.01
16.47,1.0,197,239,194.0,240.0,0.15,1.69,-1.7016,-2.70
16.57,-1.0,197,239,194.0,242.0,0.00,1.69,-1.7016,-0.86
16.71,1.0,197,239,194.0,246.0,0.00,1.69,-1.7016,-2.55
16.68,-1.0,197,239,194.0,243.0,0.00,1.69,-1.7016,-0.86
16.79,1.0,197,239,186.0,243.0,0.02,1.69,-1.6776,-2.55
16.86,-1.0,197,239,204.5,244.5,0.06,1.69,-1.6221,-0.83
16.91,1.0,197,239,198.5,244.0,0.02,1.69,-1.6041,-2.47
16.96,-1.0,197,239,191.5,244.0,-0.14,1.69,-1.7441,-0.76
17.10,1.0,197,239,202.5,241.0,-0.03,1.69,-1.7771,-2.59
17.15,-1.0,197,239,202.0,243.0,0.00,1.69,-1.7771,-0.93
17.25,1.0,197,239,195.5,242.5,0.14,1.69,-1.6371,-2.62
17.29,-1.0,197,239,206.0,243.0,0.03,1.69,-1.6056,-0.79
17.38,1.0,197,239,196.0,240.0,0.03,1.69,-1.5756,-2.45
17.51,-1.0,197,239,188.0,243.0,-0.16,1.69,-1.7356,-0.73
17.70,1.0,197,239,202.5,240.5,-0.04,1.69,-1.7791,-2.58
17.70,-1.0,197,239,197.0,241.0,-0.02,1.69,-1.7956,-0.94
17.85,1.0,197,239,193.5,243.0,0.00,1.69,-1.7956,-2.64
17.91,-1.0,197,239,197.0,242.0,0.00,1.69,-1.7956,-0.95
17.95,1.0,197,239,182.0,239.0,0.30,1.69,-1.4956,-2.64
18.10,-1.0,197,239,204.5,239.0,0.06,1.69,-1.4356,-0.65
18.19,1.0,197,239,194.5,243.0,0.03,1.69,-1.4056,-2.28
18.21,-1.0,197,239,202.0,240.0,0.02,1.69,-1.3831,-0.56
18.20,1.0,197,239,201.5,239.0,0.00,1.69,-1.3831,-2.23
18.40,-1.0,197,239,203.5,243.0,0.00,1.69,-1.3831,-0.54
18.55,1.0,197,239,192.5,242.0,0.10,1.69,-1.2881,-2.23
18.50,-1.0,197,239,197.5,242.0,0.10,1.69,-1.1881,-0.44
18.69,1.0,197,239,195.0,239.0,0.00,1.69,-1.1881,-2.03
18.77,-1.0,197,239,196.0,241.0,0.00,1.69,-1.1881,-0.34
18.70,1.0,197,239,196.5,241.5,0.00,1.69,-1.1881,-2.03
19.02,-1.0,197,239,197.5,244.0,0.00,1.69,-1.1881,-0.34
19.11,1.0,197,239,201.5,243.0,0.00,1.69,-1.1881,-2.03
19.15,-1.0,197,239,194.5,239.0,0.00,1.69,-1.1881,-0.34
19.25,1.0,197,239,205.5,242.0,-0.16,1.69,-1.3481,-2.03
19.34,-1.0,197,239,190.0,246.0,-0.05,1.69,-1.3946,-0.50
19.48,1.0,197,239,193.5,240.0,0.00,1.69,-1.3946,-2.24
19.56,-1.0,197,239,192.0,239.0,0.00,1.69,-1.3946,-0.55
19.70,1.0,197,239,205.5,239.0,-0.05,1.69,-1.4411,-2.24
19.70,-1.0,197,239,203.0,240.5,0.00,1.69,-1.4411,-0.60
19.78,1.0,197,239,203.5,242.0,0.00,1.69,-1.4411,-2.28
19.70,-1.0,197,239,181.5,241.0,-0.06,1.69,-1.5011,-0.60
19.98,1.0,197,239,191.5,240.0,-0.10,1.69,-1.6011,-2.34
20.18,-1.0,197,239,190.0,238.0,0.00,1.69,-1.6011,-0.76
20.17,1.0,197,239,206.0,240.0,-0.29,1.69,-1.8911,-2.44
20.29,-1.0,197,239,191.0,239.0,-0.04,1.69,-1.9361,-1.05
20.29,1.0,197,239,198.0,241.0,-0.02,1.69,-1.9571,-2.78
20.35,-1.0,197,239,194.0,243.0,0.00,1.69,-1.9571,-1.11
20.58,1.0,197,239,194.0,239.0,0.00,1.69,-1.9571,-2.80
20.56,-1.0,197,239,203.0,240.0,0.10,1.69,-1.8571,-1.11
20.72,1.0,197,239,189.5,242.0,0.04,1.69,-1.8166,-2.70
20.84,-1.0,197,239,205.5,239.0,0.05,1.69,-1.7686,-0.97
20.82,1.0,197,239,203.0,236.0,0.00,1.69,-1.7686,-2.61
20.87,-1.0,197,239,195.0,237.0,-0.21,1.69,-1.9786,-0.92
21.10,1.0,197,239,200.0,241.0,-0.02,1.69,-1.9936,-2.82
21.13,-1.0,197,239,206.5,243.0,0.13,1.69,-1.8636,-1.15
21.36,1.0,197,239,202.5,240.0,0.00,1.69,-1.8636,-2.71
21.38,-1.0,197,239,204.5,239.0,0.00,1.69,-1.8636,-1.02
21.40,1.0,197,239,199.5,240.0,0.02,1.69,-1.8426,-2.71
21.62,-1.0,197,239,196.0,246.0,0.00,1.69,-1.8426,-1.00
21.62,1.0,197,239,197.5,246.0,0.00,1.69,-1.8426,-2.69
21.78,-1.0,197,239,190.0,242.0,-0.19,1.69,-2.0326,-1.00
21.78,1.0,197,239,200.0,241.0,-0.03,1.69,-2.0626,-2.88
21.99,-1.0,197,239,193.0,240.0,-0.02,1.69,-2.0836,-1.22
21.90,1.0,197,239,183.0,245.0,0.20,1.69,-1.8836,-2.93
22.14,-1.0,197,239,208.5,241.0,0.06,1.69,-1.8236,-1.04
22.19,1.0,197,239,201.0,239.0,0.02,1.69,-1.8011,-2.67
22.35,-1.0,197,239,200.5,241.0,0.00,1.69,-1.8011,-0.96
22.44,1.0,197,239,204.5,242.0,0.00,1.69,-1.8011,-2.64
