8.49,-1.0,197,239,191.5,239.0,-0.03,1.30,-2.9291,-2.25
8.54,1.0,197,239,200.5,240.0,-0.03,1.30,-2.9561,-3.58
8.64,-1.0,197,239,204.0,238.0,0.00,1.30,-2.9561,-2.31
8.72,1.0,197,239,186.0,241.0,0.29,1.30,-2.6661,-3.60
8.81,-1.0,197,239,213.0,239.0,0.06,1.30,-2.6061,-2.02
8.90,1.0,197,239,200.5,242.0,0.04,1.30,-2.5686,-3.25
9.00,-1.0,197,239,205.5,238.0,0.02,1.30,-2.5536,-1.92
9.13,1.0,197,239,193.0,238.5,0.13,1.30,-2.4286,-3.20
9.33,-1.0,197,239,193.5,238.5,0.00,1.30,-2.4286,-1.78
9.17,1.0,197,239,200.0,234.0,-0.14,1.30,-2.5686,-3.08
9.00,-1.0,197,239,199.5,239.0,0.00,1.30,-2.5686,-1.92
9.29,1.0,197,239,195.0,238.0,0.10,1.30,-2.4686,-3.22
9.45,-1.0,197,239,209.5,240.0,0.04,1.30,-2.4251,-1.82
9.50,1.0,197,239,191.5,242.0,0.05,1.30,-2.3711,-3.07
9.64,-1.0,197,239,202.0,243.0,0.03,1.30,-2.3396,-1.72
9.57,1.0,197,239,194.5,243.0,0.08,1.30,-2.2646,-2.99
9.69,-1.0,197,239,188.5,242.0,-0.12,1.30,-2.3846,-1.62
9.86,1.0,197,239,207.0,244.0,-0.06,1.30,-2.4401,-3.03
9.90,-1.0,197,239,202.0,244.5,-0.02,1.30,-2.4551,-1.79
10.05,1.0,197,239,188.0,244.5,0.28,1.30,-2.1751,-3.10
10.19,-1.0,197,239,203.0,243.0,0.04,1.30,-2.1301,-1.53
10.21,1.0,197,239,189.0,245.0,0.04,1.30,-2.0881,-2.78
10.26,-1.0,197,239,201.0,243.0,0.04,1.30,-2.0521,-1.44
10.28,1.0,197,239,200.0,243.0,0.00,1.30,-2.0521,-2.70
10.20,-1.0,197,239,191.0,243.0,-0.20,1.30,-2.2521,-1.40
10.58,1.0,197,239,199.0,242.0,-0.02,1.30,-2.2761,-2.90
10.64,-1.0,197,239,198.0,236.0,0.00,1.30,-2.2761,-1.63
10.60,1.0,197,239,199.0,243.0,0.00,1.30,-2.2761,-2.92
10.77,-1.0,197,239,196.0,243.0,0.00,1.30,-2.2761,-1.63
10.89,1.0,197,239,195.5,240.0,0.00,1.30,-2.2761,-2.92
10.90,-1.0,197,239,197.0,241.0,0.00,1.30,-2.2761,-1.63
