3.97,-1.0,195,239,194.5,238.0,0.00,2.06,-0.2803,0.75
4.03,1.0,195,239,168.5,239.0,-0.40,2.06,-0.6803,-1.31
4.21,-1.0,195,239,190.0,242.0,0.40,2.06,-0.2803,0.35
4.23,1.0,195,239,172.5,237.0,0.05,2.06,-0.2278,-1.31
4.38,-1.0,195,239,195.0,239.0,0.06,2.06,-0.1678,0.80
4.45,1.0,195,239,173.0,242.0,0.06,2.06,-0.1078,-1.20
4.55,-1.0,195,239,204.0,240.0,0.20,2.06,0.0922,0.92
4.67,1.0,195,239,184.0,238.0,0.40,2.06,0.4922,-0.94
4.75,-1.0,195,239,192.5,240.0,0.03,2.06,0.5177,1.52
4.91,1.0,195,239,184.5,240.5,0.02,2.06,0.5417,-0.51
4.95,-1.0,195,239,187.5,241.0,0.00,2.06,0.5417,1.57
5.01,1.0,195,239,198.0,241.0,-0.27,2.06,0.2717,-0.49
5.10,-1.0,195,239,189.5,245.0,-0.03,2.06,0.2462,1.30
5.22,1.0,195,239,201.5,243.0,-0.04,2.06,0.2102,-0.78
5.34,-1.0,195,239,207.0,244.0,0.11,2.06,0.3202,1.24
5.43,1.0,195,239,195.5,245.0,0.03,2.06,0.3547,-0.71
5.57,-1.0,195,239,203.5,250.0,0.02,2.06,0.3787,1.38
5.61,1.0,195,239,195.0,239.0,0.03,2.06,0.4042,-0.65
5.66,-1.0,195,239,204.5,247.0,0.10,2.06,0.4992,1.43
5.77,1.0,195,239,195.5,243.5,0.18,2.06,0.6792,-0.53
5.96,-1.0,195,239,199.5,249.0,0.00,2.06,0.6792,1.71
6.02,1.0,195,239,204.5,247.0,-0.18,2.06,0.4992,-0.35
6.21,-1.0,195,239,204.5,246.0,0.00,2.06,0.4992,1.53
6.10,1.0,195,239,198.0,246.0,0.13,2.06,0.6292,-0.53
6.34,-1.0,195,239,205.0,244.0,0.02,2.06,0.6502,1.66
6.33,1.0,195,239,203.5,245.0,0.00,2.06,0.6502,-0.38
6.40,-1.0,195,239,207.0,245.0,0.00,2.06,0.6502,1.68
6.58,1.0,195,239,200.5,242.0,0.00,2.06,0.6502,-0.38
6.66,-1.0,195,239,202.5,244.0,0.00,2.06,0.6502,1.68
6.71,1.0,195,239,208.0,241.5,0.00,2.06,0.6502,-0.38
